17365	834981
17375	794001
17376	850388
17381	335842
17385	1312506
17389	348011
17389	2545688
17390	846039
17393	16274
17393	392840
17395	782881
17395	782886
17396	772447
17399	763102
17400	793240
17400	1079123
17402	796764
17403	874511
17404	886125
17404	6482214
17408	852211
17411	839525
17412	845975
17417	380254
17417	380463
17420	1225645
17421	335418
17421	4789627
17423	333122
17423	4694904
17430	848835
17432	882517
17433	889643
17440	363599
17448	762968
17451	796773
17452	618225
17453	871167
17453	2713246
17456	344709
17456	706476
17462	834797
17467	892475
17468	332775
17470	834927
17473	835403
17475	883036
17479	71079
17479	342857
17479	3444146
17481	63892
17481	875290
17486	826046
17486	2977746
17493	848262
17494	856385
17505	17536
17512	363265
17514	849022
17515	2254995
17518	2713030
17518	4952189
17522	795289
17523	2359540
17525	848262
17528	2202952
17528	6736488
17534	793242
17536	17505
17538	824561
17540	836577
17540	4464870
17544	408259
17544	693917
17545	846277
17548	833189
17549	407856
17549	840761
17549	6678510
17552	632482
17552	1451341
17552	1451342
17555	834441
17557	835323
17560	834877
17561	834755
17562	835643
17565	898121
17567	858244
17568	771474
17570	6220047
17572	834666
17573	344964
17579	1428113
17588	864425
17589	1423324
17598	5663607
17602	760739
17602	4829249
17610	760735
17612	1433798
17620	1878275
17622	563639
17622	5930337
17623	793243
17630	1878273
17631	760733
17640	844594
17642	836278
17646	902943
17650	819699
17650	819700
17654	838627
17656	2082994
17659	458818
17660	787631
17660	931492
17660	4066400
17662	833833
17665	870063
17676	833002
17680	5595076
17681	360674
17682	414132
17685	528062
17689	343162
17692	796779
17692	2712762
17693	895721
17693	895726
17696	470466
17704	71291
17704	71624
17704	715827
17705	772370
17706	874392
17717	17721
17717	31092
17721	17717
17721	31092
17722	772371
17723	760730
17724	1878278
17728	858718
17735	512853
17737	3857672
17739	348055
17748	803884
17751	760729
17757	402930
17758	17759
17759	17758
17759	350699
17764	347722
17766	345287
17766	347723
17767	347724
17767	347725
17770	1517745
17773	347728
17773	347729
17774	347730
17776	900699
17778	760727
17783	2712842
17787	52042
17791	501181
17795	835850
17795	1887329
17797	836366
17799	1946806
17801	405042
17802	17027
17812	652768
17814	364934
17816	1928668
17820	385471
17824	426241
17829	736283
17829	803848
17838	893515
17846	781122
17849	406260
17851	871111
17863	1388516
17864	890979
17867	1392528
17867	4764632
17881	1540844
17882	472659
17886	733592
17891	894291
17893	5558508
17895	834813
17897	5574205
17901	871212
17904	17905
17905	17904
17906	1266432
17922	1501737
17928	283377
17943	373194
17944	63997
17944	894168
17949	896375
17974	422037
17985	2392971
17986	71567
17990	17991
17990	341930
17990	487505
17991	17990
17991	341930
17993	731593
17995	482402
17997	5136685
17999	657631
18009	403504
18017	793244
18020	887748
18021	534176
18024	346699
18028	894431
18030	851134
18033	785080
18039	874493
18047	433929
18048	713080
18050	332548
18051	444654
18052	4538464
18053	338973
18053	444654
18054	335821
18058	1326173
18059	346845
18067	333502
18067	401692
18067	796828
18070	779047
18072	66004
18073	792405
18086	793245
18088	478081
18089	1878281
18092	414063
18092	840665
18096	3635958
18097	836386
18097	4054880
18099	846370
18104	478079
18105	336028
18105	1033600
18108	899378
18112	872496
18119	1783815
18133	348397
18141	454659
18143	336885
18148	871123
18150	5691236
18154	378886
18157	806226
18157	2454746
18159	417022
18171	333311
18179	478153
18181	2218156
18185	745828
18185	745829
18185	1780713
18189	344190
18191	619470
18194	478154
18195	881751
18197	5365137
18200	403710
18201	344191
18206	478164
18210	689830
18215	761276
18216	528024
18223	830489
18225	797033
18227	796641
18230	6873377
18237	2042281
18239	589826
18240	339489
18242	426309
18244	6873450
18245	395169
18257	6873339
18262	391468
18275	342111
18275	1240131
18278	346466
18280	1456457
18281	358156
18284	1878280
18286	900250
18302	1878284
18304	348579
18309	18324
18312	5767608
18322	361953
18324	18309
18326	336887
18331	1878288
18346	336030
18351	363992
18356	5092142
18357	806637
18360	806653
18362	733161
18364	5092007
18365	333239
18370	806221
18370	1285558
18370	1589561
18373	806659
18382	2713115
18396	332884
18397	806666
18406	852122
18406	6157014
18413	685059
18430	332651
18433	1878287
18436	678949
18439	487652
18441	842263
18449	1408085
18459	1766410
18461	387418
18461	387419
18468	757991
18473	358491
18478	842487
18493	804852
18505	806184
18510	6873330
18510	6873331
18512	2030754
18516	1998069
18522	5624992
18524	1366060
18527	844477
18531	835353
18537	22680
18544	478175
18555	860826
18555	6678600
18556	2983312
18559	2004696
18570	806227
18572	933956
18574	806228
18574	1808077
18575	889610
18578	742927
18578	958899
18581	806669
18583	332591
18584	400176
18585	616706
18593	894378
18594	422968
18594	513990
18597	1066132
18603	780080
18604	349525
18613	253273
18613	1862260
18616	636230
18622	18625
18622	401010
18623	6873464
18624	6873354
18625	18622
18625	401010
18628	398083
18631	5092154
18634	1021007
18634	1740882
18635	351045
18635	1661559
18642	2077798
18644	334046
18651	349759
18656	1097586
18661	336694
18681	1415959
18689	796120
18699	358996
18715	884176
18723	830387
18735	428637
18738	470959
18746	18776
18750	796121
18758	338962
18762	894426
18774	253970
18776	18746
18776	332980
18780	805037
18801	794046
18803	336246
18804	797093
18805	1958189
18807	3503029
18813	838513
18815	19921
18817	891762
18831	353650
18831	599708
18846	345280
18856	332991
18859	1878293
18861	1085657
18870	1235313
18876	2255240
18878	5691264
18884	1235320
18890	523643
18893	794228
18906	886534
18914	2027921
18915	1321389
18923	3081634
18927	892465
18931	2342828
18932	2906684
18937	346093
18937	5948988
18951	345716
18959	5655280
18962	1785877
18965	68956
18965	476326
18965	476597
18965	476598
18965	851014
18965	1020119
18968	795271
18971	5883319
18974	838598
18990	847809
18997	3857689
19000	360131
19004	535786
19004	1516094
19004	4797633
19010	1221404
19016	1112702
19025	5143839
19033	2032307
19033	2032308
19041	1516104
19044	873284
19046	339246
19055	919864
19063	623206
19069	889580
19069	3250448
19077	1614127
19100	345795
19122	346757
19122	1005359
19127	342158
19127	487499
19129	6873369
19131	385291
19132	772166
19137	810762
19139	1234895
19142	472923
19143	475886
19146	1298622
19149	332599
19151	1246252
19153	372209
19154	772045
19157	760140
19165	874468
19168	1248057
19170	913004
19170	1801816
19170	3378181
19173	1248079
19174	6873049
19177	335252
19182	1250583
19183	4969973
19184	1251997
19192	791555
19203	1248088
19203	6874117
19204	387116
19204	1234042
19206	849966
19212	844475
19238	534216
19248	902931
19258	586238
19258	793353
19281	6873399
19282	6873323
19285	1235488
19289	782363
19291	893529
19291	6769636
19293	379588
19296	797142
19300	798173
19310	335172
19313	1250134
19318	333508
19319	875092
19322	19326
19326	19322
19331	1250140
19332	798177
19333	1250139
19339	855955
19341	1878291
19347	452790
19347	764473
19352	460027
19355	1438389
19356	1899644
19358	787347
19362	1085664
19364	3962565
19364	3962566
19369	791296
19377	1187315
19402	837958
19405	919610
19410	917891
19414	881087
19418	1485981
19421	336618
19427	900230
19429	336682
19431	900214
19435	861153
19438	350687
19440	635062
19447	796067
19449	383390
19454	786415
19457	795286
19457	795313
19458	402231
19459	864272
19469	874391
19474	779837
19478	891953
19489	668854
19495	343727
19508	3309722
19510	2511454
19510	5258216
19512	685082
19520	386015
19533	5655286
19541	868402
19548	806618
19560	408926
19560	1444565
19564	787353
19564	897283
19565	334542
19566	844623
19567	6870432
19569	387615
19581	796124
19584	489473
19587	333843
19587	1268811
19590	335409
19591	793497
19615	510865
19624	663230
19629	575313
19634	830482
19636	364000
19640	476215
19649	336859
19650	405644
19653	5925273
19657	24809
19664	2887833
19670	887902
19681	792824
19687	686614
19687	686615
19693	334393
19703	2065370
19708	797132
19710	470471
19715	884191
19716	19720
19720	19716
19729	806181
19731	4560220
19733	1216255
19733	5092158
19751	786122
19757	6874173
19758	1363636
19760	421843
19766	1356460
19780	676488
19781	336864
19795	336854
19799	747641
19805	873230
19811	1250594
19816	380161
19818	395637
19827	242301
19827	419247
19831	848573
19837	5842709
19841	1355929
19841	1355930
19851	830468
19863	611931
19865	830347
19876	1180680
19880	336884
19881	336464
19889	5646181
19901	875058
19904	902044
19916	470519
